tick,timestamp,actual_d_yaw,pred_d_yaw,actual_d_pitch,pred_d_pitch,actual_jump,actual_sneak,actual_attack,actual_place,pred_jump_prob,pred_sneak_prob,pred_attack_prob,pred_place_prob,actual_place_block_type,pred_place_block_type_top1
887,2026-08-04T18:32:34.479Z,3.4852219,0.06258946,9.984642,0.8568663,0,0,0,0,0.014101343,0.0071901316,0.0107655125,0.042405088,,minecraft:stained_hardened_clay
888,2026-08-04T18:32:34.526Z,1.0361481,0.07392875,6.970421,0.8559125,0,0,0,0,0.018775705,0.0070542265,0.010540116,0.04624032,,minecraft:stained_hardened_clay
889,2026-08-04T18:32:34.576Z,0.0,0.08796974,1.6955109,0.7910289,0,0,0,0,0.02224637,0.0070175542,0.010654873,0.04879151,,minecraft:stained_hardened_clay
890,2026-08-04T18:32:34.627Z,0.0,0.09710386,0.0,0.7042862,0,0,0,0,0.023080768,0.0071021696,0.011002555,0.04984143,,minecraft:stained_hardened_clay
891,2026-08-04T18:32:34.675Z,0.0,0.1041444,0.0,0.6292133,0,0,0,0,0.023345299,0.0072535696,0.011425758,0.05073427,,minecraft:stained_hardened_clay
892,2026-08-04T18:32:34.727Z,0.0,0.07330703,0.09419632,0.5256765,0,0,0,0,0.014234036,0.0063580377,0.010559842,0.040706776,,minecraft:stained_hardened_clay
893,2026-08-04T18:32:34.776Z,-0.2825775,0.055149965,0.6593704,0.54949504,0,0,0,0,0.012033428,0.0057107164,0.009718457,0.03709385,,minecraft:stained_hardened_clay
894,2026-08-04T18:32:34.825Z,0.0,0.03708905,0.0,0.6336088,0,0,0,0,0.0120659815,0.0053326786,0.008957709,0.036454562,,minecraft:stained_hardened_clay
895,2026-08-04T18:32:34.878Z,0.0,0.028601736,0.0,0.67059934,0,0,0,0,0.012327592,0.0050881966,0.008520301,0.036104172,,minecraft:stained_hardened_clay
896,2026-08-04T18:32:34.928Z,0.0,0.023960158,0.0,0.666053,0,0,0,0,0.012221404,0.0050110444,0.008418716,0.035875484,,minecraft:stained_hardened_clay
897,2026-08-04T18:32:34.978Z,0.0,0.05898618,0.0,0.45987776,0,0,0,0,0.0077207913,0.0052360985,0.009523695,0.034035455,,minecraft:stained_hardened_clay
898,2026-08-04T18:32:35.027Z,0.0,0.06992047,0.0,0.33349633,0,0,0,0,0.00669177,0.0060173525,0.0116939945,0.03571942,,minecraft:stained_hardened_clay
899,2026-08-04T18:32:35.077Z,0.0,0.07135021,0.0,0.28437772,0,0,0,0,0.006334718,0.0067467946,0.013264085,0.037271436,,minecraft:stained_hardened_clay
900,2026-08-04T18:32:35.128Z,0.0,0.07100538,0.0,0.2541771,0,0,0,0,0.0063578654,0.0074181235,0.01460457,0.039219536,,minecraft:stained_hardened_clay
901,2026-08-04T18:32:35.178Z,0.0,0.07171432,0.0,0.23115823,0,0,0,0,0.0066080643,0.0079083685,0.015611381,0.041068066,,minecraft:stained_hardened_clay
902,2026-08-04T18:32:35.228Z,-0.18839264,0.07250113,0.84775543,0.19822872,0,0,0,0,0.006939706,0.008324147,0.016542017,0.042750925,,minecraft:stained_hardened_clay
903,2026-08-04T18:32:35.279Z,-0.56516266,0.072094224,4.42717,0.20046467,0,0,0,0,0.0070396727,0.008422861,0.01667546,0.04313857,,minecraft:stained_hardened_clay
904,2026-08-04T18:32:35.328Z,0.0,0.0726647,1.8839073,0.18813321,0,0,0,0,0.007127588,0.008427772,0.016759109,0.04314931,,minecraft:stained_hardened_clay
905,2026-08-04T18:32:35.379Z,0.094192505,0.07238785,0.18839264,0.1625512,0,0,0,0,0.007378772,0.008522171,0.017137567,0.0438008,,minecraft:stained_hardened_clay
906,2026-08-04T18:32:35.430Z,0.0,0.07184694,0.0,0.13601363,0,0,0,0,0.008103111,0.008402618,0.01720023,0.044612188,,minecraft:stained_hardened_clay
907,2026-08-04T18:32:35.480Z,0.0,0.083150394,0.0,0.07470297,0,0,0,0,0.009667121,0.008673673,0.017812937,0.04764593,,minecraft:stained_hardened_clay
908,2026-08-04T18:32:35.529Z,0.0,0.08261361,0.0,0.06607402,0,0,0,0,0.00961391,0.008643712,0.017853044,0.047360238,,minecraft:stained_hardened_clay
909,2026-08-04T18:32:35.580Z,0.0,0.08188372,0.0,0.059462585,0,0,0,0,0.009554967,0.008602337,0.017856564,0.04704105,,minecraft:stained_hardened_clay
910,2026-08-04T18:32:35.629Z,0.0,0.080939524,0.0,0.05417832,0,0,0,0,0.0094994595,0.008552369,0.017833306,0.046709012,,minecraft:stained_hardened_clay
911,2026-08-04T18:32:35.680Z,0.0,0.07994301,0.0,0.050939627,0,0,0,0,0.00945719,0.008489264,0.0177709,0.046361096,,minecraft:stained_hardened_clay
912,2026-08-04T18:32:35.729Z,0.0,0.07881863,0.0,0.048650287,0,0,0,0,0.009428987,0.008416097,0.017682532,0.046014674,,minecraft:stained_hardened_clay
913,2026-08-04T18:32:35.778Z,0.0,0.07762805,0.0,0.046889044,0,0,0,0,0.009412171,0.008333531,0.017571457,0.045661498,,minecraft:stained_hardened_clay
914,2026-08-04T18:32:35.828Z,0.0,0.07635585,0.0,0.04585337,0,0,0,0,0.009413069,0.008241844,0.017437262,0.04531724,,minecraft:stained_hardened_clay
915,2026-08-04T18:32:35.878Z,0.0,0.07541681,0.0,0.04503698,0,0,0,0,0.00943994,0.0081251385,0.017250665,0.04490084,,minecraft:stained_hardened_clay
916,2026-08-04T18:32:35.929Z,0.0,0.07429492,0.0,0.047351442,0,0,0,0,0.00951593,0.007997798,0.017021693,0.044521894,,minecraft:stained_hardened_clay
917,2026-08-04T18:32:35.978Z,0.0,0.07257246,0.0,0.051404633,0,0,0,0,0.009609511,0.00787519,0.01679822,0.04423702,,minecraft:stained_hardened_clay
918,2026-08-04T18:32:36.029Z,0.0,0.07111602,0.0,0.053986184,0,0,0,0,0.009670545,0.0077308617,0.016551206,0.043799773,,minecraft:stained_hardened_clay
919,2026-08-04T18:32:36.078Z,0.0,0.01737047,0.0,0.31871313,0,0,0,0,0.020826528,0.0077597424,0.014360912,0.05337222,,minecraft:stained_hardened_clay
920,2026-08-04T18:32:36.129Z,0.0,0.007421024,0.0,0.2506756,0,0,0,0,0.03381608,0.006985963,0.013382319,0.055177234,,minecraft:stained_hardened_clay
921,2026-08-04T18:32:36.176Z,0.0,-0.0012143403,0.0,0.15160748,0,0,0,0,0.042172752,0.006369767,0.012752145,0.054766584,,minecraft:stained_hardened_clay
922,2026-08-04T18:32:36.227Z,0.0,-0.017785858,0.0,0.08674847,0,0,0,0,0.046748627,0.005764085,0.012015198,0.052995484,,minecraft:stained_hardened_clay
923,2026-08-04T18:32:36.278Z,0.0,0.009565577,0.0,-1.7501414e-05,0,0,0,0,0.068142764,0.0058453144,0.012143011,0.06134107,,minecraft:stained_hardened_clay
924,2026-08-04T18:32:36.326Z,0.0,0.0361975,0.0,-0.073587686,0,0,0,0,0.074684784,0.0063454006,0.013002878,0.06636064,,minecraft:stained_hardened_clay
925,2026-08-04T18:32:36.376Z,0.0,0.036972255,0.0,0.079856254,1,0,0,0,0.18153366,0.0064703957,0.012269264,0.086029775,,minecraft:stained_hardened_clay
926,2026-08-04T18:32:36.425Z,0.0,0.017357364,0.0,0.06359067,1,0,0,0,0.66354275,0.0049696323,0.009095724,0.10832219,,minecraft:stained_hardened_clay
927,2026-08-04T18:32:36.476Z,0.0,0.017167352,0.0,-0.31172466,1,0,0,0,0.7695035,0.0023783806,0.005555921,0.07276071,,minecraft:stained_hardened_clay
928,2026-08-04T18:32:36.525Z,0.0,0.00026798993,0.0,-0.310436,1,0,0,0,0.79375446,0.0014838129,0.00394667,0.054024935,,minecraft:stained_hardened_clay
929,2026-08-04T18:32:36.575Z,0.0,-0.0194568,0.0,0.029947393,1,0,0,0,0.8078515,0.0013108779,0.0034128712,0.056483652,,minecraft:stained_hardened_clay
930,2026-08-04T18:32:36.626Z,0.0,-0.012562633,0.0,0.35796174,1,0,0,0,0.78936803,0.0012771112,0.0032190417,0.05547656,,minecraft:stained_hardened_clay
931,2026-08-04T18:32:36.675Z,0.0,0.0075200796,0.0,0.48384067,1,0,0,0,0.6459839,0.0014074992,0.0035014532,0.054936636,,minecraft:stained_hardened_clay
932,2026-08-04T18:32:36.726Z,0.0,0.035163283,0.0,0.23172012,1,0,0,0,0.36704668,0.0015915987,0.0040313364,0.04785736,,minecraft:stained_hardened_clay
933,2026-08-04T18:32:36.774Z,0.0,0.05793973,0.0,0.007202409,0,0,0,0,0.15314503,0.0018563078,0.0047338814,0.040049907,,minecraft:stained_hardened_clay
934,2026-08-04T18:32:36.825Z,-1.1303406,0.07000006,0.94195557,-0.050469726,0,0,0,0,0.06467947,0.002236033,0.0055356896,0.034920696,,minecraft:stained_hardened_clay
935,2026-08-04T18:32:36.874Z,-0.18838501,0.07905882,0.28258514,-0.08388028,0,0,0,0,0.02441514,0.0027694153,0.0068117594,0.03026171,,minecraft:stained_hardened_clay
936,2026-08-04T18:32:36.924Z,0.0,0.035959244,0.0,-0.38916028,0,0,0,0,0.0069659716,0.0017338152,0.005001466,0.0098722465,,minecraft:stained_hardened_clay
937,2026-08-04T18:32:36.976Z,0.0,0.03835252,0.0,-0.15319216,0,0,0,0,0.002922866,0.0013958844,0.004179739,0.0059722313,,minecraft:stained_hardened_clay
938,2026-08-04T18:32:37.024Z,0.0,0.031150952,0.0,0.03437487,0,0,0,0,0.0021155353,0.0013060606,0.0038470551,0.005050448,,minecraft:stained_hardened_clay
939,2026-08-04T18:32:37.074Z,0.0,0.034945197,0.0,0.07216828,0,0,0,0,0.001982767,0.0012701965,0.0037383724,0.004766456,,minecraft:stained_hardened_clay
940,2026-08-04T18:32:37.124Z,0.0,0.043571346,0.0,0.039692126,0,0,0,0,0.002031776,0.0012605812,0.0037510828,0.0046362136,,minecraft:stained_hardened_clay
941,2026-08-04T18:32:37.175Z,0.0,0.051348522,0.0,-0.009714149,0,0,0,0,0.0021593072,0.0012611265,0.0038020264,0.004585441,,minecraft:stained_hardened_clay
942,2026-08-04T18:32:37.224Z,0.18839264,0.055568032,0.84775925,-0.04227056,0,0,0,0,0.0023575758,0.0012676397,0.003843296,0.004617293,,minecraft:stained_hardened_clay
943,2026-08-04T18:32:37.274Z,0.0,0.056920104,1.2245445,-0.057579856,0,0,0,0,0.0026243324,0.0012731609,0.0038623947,0.004698881,,minecraft:stained_hardened_clay
944,2026-08-04T18:32:37.325Z,-0.094192505,0.08481831,1.8839111,-0.27326313,0,0,0,0,0.002674711,0.0012723191,0.004178038,0.004703747,,minecraft:stained_hardened_clay
945,2026-08-04T18:32:37.375Z,0.2825775,0.14598536,-0.28258896,-0.52269906,0,0,0,0,0.003900669,0.0016029655,0.005490248,0.006699168,,minecraft:stained_hardened_clay
946,2026-08-04T18:32:37.424Z,0.28258514,0.15195397,-0.28258896,-0.655623,0,0,0,0,0.008006819,0.0019920773,0.006274485,0.008729645,,minecraft:stained_hardened_clay
947,2026-08-04T18:32:37.474Z,0.0,0.1469957,0.0,-0.57448566,0,0,0,0,0.021652043,0.002147657,0.0060290177,0.012300752,,minecraft:stained_hardened_clay
948,2026-08-04T18:32:37.525Z,-0.5651779,0.15384111,-3.7677917,-0.6604062,0,0,0,0,0.033784475,0.0020061259,0.0056811315,0.01343355,,minecraft:stained_hardened_clay
949,2026-08-04T18:32:37.575Z,-0.18838501,0.15149727,-0.6593628,-0.44645298,0,0,0,0,0.04949056,0.0016431207,0.0047002453,0.014479465,,minecraft:stained_hardened_clay
950,2026-08-04T18:32:37.625Z,0.0,0.16342467,0.0,-0.358438,0,0,0,0,0.06452867,0.0014591898,0.0041809194,0.014811853,,minecraft:stained_hardened_clay
951,2026-08-04T18:32:37.675Z,-0.18839264,0.1670317,2.6374588,-0.30624408,0,0,0,0,0.08621387,0.0013090819,0.0037486514,0.015377885,,minecraft:stained_hardened_clay
952,2026-08-04T18:32:37.725Z,0.0,0.16829535,0.28258514,-0.3524156,0,0,0,0,0.105492264,0.0011935016,0.0034903998,0.015603638,,minecraft:stained_hardened_clay
953,2026-08-04T18:32:37.775Z,0.0,0.14849123,0.0,-0.30381,0,0,0,0,0.12834711,0.0010877278,0.0032788788,0.0138768945,,minecraft:stained_hardened_clay
954,2026-08-04T18:32:37.825Z,0.28258514,0.14781293,0.37678146,-0.0349534,0,0,0,0,0.11945688,0.000999674,0.0029643814,0.012750176,,minecraft:stained_hardened_clay
955,2026-08-04T18:32:37.874Z,0.0,0.14072311,0.0,0.3139565,0,0,0,0,0.117573,0.0010241951,0.002816372,0.012549115,,minecraft:stained_hardened_clay
956,2026-08-04T18:32:37.924Z,0.0,0.13784638,0.0,0.664234,0,0,0,0,0.12429633,0.0010532647,0.0026637437,0.012807209,,minecraft:stained_hardened_clay
957,2026-08-04T18:32:37.975Z,0.0,0.14202854,0.0,2.0955791,1,0,0,0,0.7976251,0.0011843189,0.0020314588,0.0398926,,minecraft:stained_hardened_clay
958,2026-08-04T18:32:38.025Z,-0.47097015,0.1302146,2.4490738,3.132861,1,0,0,0,0.9803923,0.0009292663,0.0013283538,0.09236306,,minecraft:stained_hardened_clay
959,2026-08-04T18:32:38.074Z,-0.37678528,0.0830769,3.014248,3.4920056,1,0,0,0,0.9918538,0.00068440806,0.0010236235,0.107798494,,minecraft:stained_hardened_clay
960,2026-08-04T18:32:38.124Z,-0.37677765,0.05861888,7.064621,3.3963516,1,0,0,0,0.99389607,0.0006230786,0.0009822208,0.115840025,,minecraft:stained_hardened_clay
961,2026-08-04T18:32:38.174Z,1.6955109,0.044270433,4.6155396,3.052898,1,0,0,0,0.9949792,0.0006206837,0.0010302883,0.12569258,,minecraft:stained_hardened_clay
962,2026-08-04T18:32:38.224Z,0.0,0.04812918,0.18838501,2.3711476,1,0,0,0,0.99543744,0.00058406097,0.0010846035,0.13028613,,minecraft:stained_hardened_clay
963,2026-08-04T18:32:38.274Z,0.0,0.047504485,0.0,1.7174759,1,0,0,0,0.9955071,0.0005480162,0.0011520891,0.12740998,,minecraft:stained_hardened_clay
964,2026-08-04T18:32:38.324Z,0.0,0.03496954,0.0,1.2479676,1,0,0,0,0.995378,0.00051520654,0.0012068052,0.122120276,,minecraft:stained_hardened_clay
965,2026-08-04T18:32:38.374Z,0.0,0.017902263,0.0,1.094741,1,0,0,0,0.995876,0.0005195039,0.001264481,0.12819225,,minecraft:stained_hardened_clay
966,2026-08-04T18:32:38.424Z,-0.7535553,-0.00756111,3.2968063,1.1181,1,0,0,0,0.9971046,0.00049408706,0.0012190591,0.13933827,,minecraft:stained_hardened_clay
967,2026-08-04T18:32:38.475Z,0.0,-0.015348457,2.5432434,0.87276,1,0,0,0,0.99704903,0.0004839976,0.0012790206,0.13871957,,minecraft:stained_hardened_clay
968,2026-08-04T18:32:38.525Z,0.18838501,-0.018414445,0.565155,0.580872,1,0,0,0,0.9967326,0.00048088178,0.0013528693,0.13502248,,minecraft:stained_hardened_clay
969,2026-08-04T18:32:38.575Z,-0.37678528,-0.037864186,1.8838882,0.38810262,1,0,0,1,0.9970291,0.0005178731,0.0015350431,0.15204549,minecraft:stained_hardened_clay,minecraft:stained_hardened_clay
970,2026-08-04T18:32:38.625Z,0.0,-0.0010055304,0.094192505,-1.0305803,1,0,0,0,0.9941018,0.0005197545,0.0020531027,0.12955905,,minecraft:stained_hardened_clay
971,2026-08-04T18:32:38.674Z,-1.0361557,0.043033168,-7.158821,-1.3711003,1,0,0,0,0.99441916,0.0005653886,0.002371084,0.12978128,,minecraft:stained_hardened_clay
972,2026-08-04T18:32:38.724Z,-0.094192505,0.05987812,-8.289162,-1.4755558,1,0,0,1,0.9926725,0.000590928,0.002492582,0.11101517,minecraft:stained_hardened_clay,minecraft:stained_hardened_clay
973,2026-08-04T18:32:38.775Z,0.0,0.029301375,0.0,-0.10084263,1,0,0,0,0.99416465,0.000582915,0.001903376,0.10898576,,minecraft:stained_hardened_clay
974,2026-08-04T18:32:38.825Z,0.7535629,-0.0034024864,1.130333,1.3616563,1,0,0,0,0.99612904,0.0005505652,0.0013728583,0.118574165,,minecraft:stained_hardened_clay
975,2026-08-04T18:32:38.874Z,1.4129257,-0.03965189,7.629799,2.2523131,1,0,0,0,0.9973194,0.00049299555,0.0010651727,0.1371344,,minecraft:stained_hardened_clay
976,2026-08-04T18:32:38.925Z,0.47097015,-0.051621266,2.4490585,2.071211,1,0,0,1,0.9977889,0.00046430176,0.001051396,0.15266292,minecraft:stained_hardened_clay,minecraft:stained_hardened_clay
977,2026-08-04T18:32:38.974Z,0.37677765,-0.05664078,1.8838882,1.3518013,1,0,0,0,0.99790835,0.00047561692,0.0012190384,0.16368012,,minecraft:stained_hardened_clay
978,2026-08-04T18:32:39.024Z,-0.094192505,-0.056946095,2.6374283,0.66139275,1,0,0,0,0.9977857,0.0005034918,0.0014436658,0.16761702,,minecraft:stained_hardened_clay
979,2026-08-04T18:32:39.074Z,-0.18839264,-0.049838405,1.2245331,0.0044277757,1,0,0,0,0.99723023,0.0005262483,0.001751661,0.16466321,,minecraft:stained_hardened_clay
980,2026-08-04T18:32:39.125Z,0.0,-0.030583791,0.094192505,-0.53910315,1,0,0,0,0.99622166,0.0005541423,0.0020407836,0.15455857,,minecraft:stained_hardened_clay
981,2026-08-04T18:32:39.175Z,-1.2245331,-0.018583853,3.2465973,-0.8090402,1,0,0,1,0.9953685,0.00057939405,0.0021504806,0.13913323,minecraft:stained_hardened_clay,minecraft:stained_hardened_clay
982,2026-08-04T18:32:39.224Z,-0.18839264,-0.03422462,0.0,-0.31191316,1,0,0,0,0.9964036,0.00061828905,0.0022003548,0.15898393,,minecraft:stained_hardened_clay
983,2026-08-04T18:32:39.274Z,0.0,-0.025473751,-0.65934753,-0.037550934,1,0,0,0,0.9969393,0.00062129035,0.0021242688,0.16989301,,minecraft:stained_hardened_clay
984,2026-08-04T18:32:39.325Z,0.0,-0.064931676,-0.2825775,0.02763965,1,0,0,1,0.997537,0.000597611,0.0021058726,0.18971474,minecraft:stained_hardened_clay,minecraft:stained_hardened_clay
985,2026-08-04T18:32:39.374Z,-0.37677765,0.0036452338,0.94192505,-1.0971197,1,0,0,0,0.99638546,0.000759092,0.0031153755,0.19416589,,minecraft:stained_hardened_clay
986,2026-08-04T18:32:39.425Z,0.84776306,0.03467135,-4.5213547,-1.493575,1,0,0,0,0.9962572,0.0008458606,0.0036816227,0.19773391,,minecraft:stained_hardened_clay
987,2026-08-04T18:32:39.474Z,2.166504,0.07303815,-17.614433,-2.1626952,1,0,0,0,0.99328434,0.000910406,0.0045096898,0.1668329,,minecraft:stained_hardened_clay
988,2026-08-04T18:32:39.525Z,0.9419403,0.06742383,-3.108429,-1.5382417,1,0,0,1,0.9869039,0.0009106507,0.0037724266,0.12353786,minecraft:stained_hardened_clay,minecraft:stained_hardened_clay
989,2026-08-04T18:32:39.575Z,0.28258514,0.02087862,2.5432663,0.24807721,1,0,0,0,0.9891292,0.0008447245,0.0025303662,0.11663302,,minecraft:stained_hardened_clay
990,2026-08-04T18:32:39.624Z,-3.5794144,-0.03316317,13.752464,2.1417422,1,0,0,0,0.996236,0.00072578964,0.0015530896,0.16120198,,minecraft:stained_hardened_clay
991,2026-08-04T18:32:39.675Z,1.0361557,-0.053326447,8.948486,2.3077579,1,0,0,1,0.9975432,0.0005754714,0.0012778947,0.18121938,minecraft:stained_hardened_clay,minecraft:stained_hardened_clay
992,2026-08-04T18:32:39.724Z,0.18838501,-0.043958012,0.0,1.179929,1,0,0,0,0.99763036,0.00061542494,0.0016412172,0.19866893,,minecraft:stained_hardened_clay
993,2026-08-04T18:32:39.774Z,0.6593628,0.00041767955,-3.956192,-0.32271194,1,0,0,0,0.9964275,0.0006855325,0.0023499795,0.18717423,,minecraft:stained_hardened_clay
994,2026-08-04T18:32:39.825Z,0.0,0.03558664,-0.47097015,-2.064531,1,0,0,1,0.98878014,0.00076438196,0.0036656463,0.14629242,minecraft:stained_hardened_clay,minecraft:stained_hardened_clay
995,2026-08-04T18:32:39.874Z,1.2245483,0.061026923,-9.513672,-3.6187983,1,0,0,0,0.9232336,0.0007422376,0.0050726673,0.06743171,,minecraft:stained_hardened_clay
996,2026-08-04T18:32:39.924Z,0.7535629,0.06562077,-13.658253,-2.9332383,1,0,0,0,0.9314572,0.0010281139,0.006143307,0.066124134,,minecraft:stained_hardened_clay
997,2026-08-04T18:32:39.974Z,0.0,0.036755167,-0.18838882,-0.5785228,1,0,0,0,0.95631504,0.0011641646,0.0044005974,0.074043594,,minecraft:stained_hardened_clay
998,2026-08-04T18:32:40.024Z,-0.94195557,-0.010330133,4.7097397,2.4322267,1,0,0,0,0.9892371,0.0010123309,0.002010209,0.10504747,,minecraft:stained_hardened_clay
999,2026-08-04T18:32:40.074Z,-4.61557,-0.035912365,7.7240067,3.4427385,1,0,0,0,0.9950164,0.0007342551,0.0012545856,0.13358681,,minecraft:stained_hardened_clay
1000,2026-08-04T18:32:40.124Z,-3.7678146,-0.05152644,7.441414,3.1032028,1,0,0,0,0.9968359,0.0006347579,0.0011957063,0.16162395,,minecraft:stained_hardened_clay
1001,2026-08-04T18:32:40.175Z,0.0,-0.04667294,0.0,2.005775,1,0,0,0,0.9972784,0.0006501148,0.0014184992,0.18285623,,minecraft:stained_hardened_clay
1002,2026-08-04T18:32:40.224Z,0.0,-0.022744775,0.0,0.74095446,1,0,0,0,0.9969561,0.00068505044,0.0018311563,0.18184467,,minecraft:stained_hardened_clay
1003,2026-08-04T18:32:40.274Z,0.0,-0.009079792,0.0,-0.18854704,1,0,0,0,0.9957979,0.0006856769,0.0021648018,0.16473553,,minecraft:stained_hardened_clay
1004,2026-08-04T18:32:40.324Z,0.0,-0.0026965812,0.0,-0.5753012,1,0,0,0,0.9943299,0.0006732316,0.0022986126,0.14513774,,minecraft:stained_hardened_clay
1005,2026-08-04T18:32:40.375Z,3.7677917,0.014175892,-6.6878433,-1.0405215,1,0,0,0,0.99051684,0.00063872716,0.0024253065,0.11516315,,minecraft:stained_hardened_clay
1006,2026-08-04T18:32:40.424Z,0.47097015,0.016808555,-1.0361328,-1.2168497,1,0,0,1,0.9860555,0.00063580595,0.002544898,0.10021884,minecraft:stained_hardened_clay,minecraft:stained_hardened_clay
1007,2026-08-04T18:32:40.474Z,0.0,0.032561436,0.0,-1.8523617,1,0,0,0,0.9715939,0.0006930266,0.0033518267,0.08249255,,minecraft:stained_hardened_clay
1008,2026-08-04T18:32:40.524Z,0.0,0.028311737,-0.47097015,-1.1043963,1,0,0,0,0.98893005,0.0009192278,0.0034927092,0.12643182,,minecraft:stained_hardened_clay
1009,2026-08-04T18:32:40.575Z,4.42717,0.06896069,-15.3537445,-1.8999743,1,0,0,0,0.9754014,0.00074242544,0.0036601436,0.08381886,,minecraft:stained_hardened_clay
1010,2026-08-04T18:32:40.625Z,0.47097778,0.07577818,-3.2968254,-1.5342779,1,0,0,0,0.9510379,0.0007177862,0.0034202244,0.055694852,,minecraft:stained_hardened_clay
1011,2026-08-04T18:32:40.673Z,0.094192505,0.04119183,0.0,-0.0013238266,1,0,0,0,0.95278937,0.00071085227,0.002576967,0.05042875,,minecraft:stained_hardened_clay
1012,2026-08-04T18:32:40.725Z,-1.2245331,-0.0021531656,3.6735992,1.6539084,1,0,0,0,0.9735901,0.000691611,0.0017824306,0.05903512,,minecraft:stained_hardened_clay
1013,2026-08-04T18:32:40.773Z,-1.6955185,-0.036218304,6.6878395,2.7505813,1,0,0,0,0.98901653,0.0006885766,0.0013666376,0.08382027,,minecraft:stained_hardened_clay
1014,2026-08-04T18:32:40.823Z,-0.094192505,-0.034249555,0.37677002,2.6709146,1,0,0,0,0.9926899,0.0006478022,0.0012875048,0.0999396,,minecraft:stained_hardened_clay
1015,2026-08-04T18:32:40.875Z,-0.6593628,-0.024944525,3.2026215,2.1542792,1,0,0,0,0.9937703,0.00061347627,0.0013277611,0.1088962,,minecraft:stained_hardened_clay
1016,2026-08-04T18:32:40.924Z,0.0,-0.02153172,3.767784,1.6786298,1,0,0,0,0.99141425,0.00060853624,0.001456583,0.103592485,,minecraft:stained_hardened_clay
1017,2026-08-04T18:32:40.974Z,-0.9419403,-0.020408228,2.920021,1.4918083,1,0,0,0,0.99168783,0.0006077894,0.0014774863,0.107886784,,minecraft:stained_hardened_clay
1018,2026-08-04T18:32:41.024Z,-1.130333,-0.016696334,3.2026215,1.3157642,1,0,0,0,0.99257797,0.0006139469,0.0015168887,0.11658101,,minecraft:stained_hardened_clay
1019,2026-08-04T18:32:41.074Z,-0.47097778,-0.027274154,2.3548584,1.0727642,1,0,0,1,0.99531895,0.000674473,0.0016848961,0.1492769,minecraft:stained_hardened_clay,minecraft:stained_hardened_clay
1020,2026-08-04T18:32:41.123Z,0.28258514,-0.009475604,-3.108429,-0.45633903,1,0,0,0,0.99289906,0.000687417,0.0023060376,0.13973328,,minecraft:stained_hardened_clay
1021,2026-08-04T18:32:41.173Z,-0.6593704,0.08767574,-12.339531,-3.071923,1,0,0,0,0.95849603,0.0006609679,0.0038954534,0.07668323,,minecraft:stained_hardened_clay
1022,2026-08-04T18:32:41.224Z,1.6955261,0.07246446,-12.056934,-3.3465347,1,0,0,1,0.9341839,0.00084405096,0.00524563,0.06587651,minecraft:stained_hardened_clay,minecraft:stained_hardened_clay
1023,2026-08-04T18:32:41.274Z,0.6593628,0.075768866,-2.0722961,-2.3116121,1,0,0,0,0.92216057,0.0009835552,0.0052760905,0.059023853,,minecraft:stained_hardened_clay
1024,2026-08-04T18:32:41.324Z,0.0,0.03848385,0.0,-0.06914173,1,0,0,0,0.95172966,0.0008521338,0.0030041246,0.05400514,,minecraft:stained_hardened_clay
1025,2026-08-04T18:32:41.374Z,0.0,-0.01060142,1.0361443,1.9573281,1,0,0,0,0.9791886,0.00070311665,0.0016633327,0.062128,,minecraft:stained_hardened_clay
1026,2026-08-04T18:32:41.424Z,0.94195557,-0.05211899,6.0284653,3.1157668,1,0,0,0,0.9919497,0.000656855,0.0011922045,0.0880064,,minecraft:stained_hardened_clay
1027,2026-08-04T18:32:41.475Z,-1.5071259,-0.036744915,5.086525,2.6892247,1,0,0,0,0.9947642,0.00065587036,0.0012426293,0.1145429,,minecraft:stained_hardened_clay
1028,2026-08-04T18:32:41.524Z,-0.37677765,-0.014040675,2.637436,1.7385226,1,0,0,0,0.99478877,0.00064484763,0.0014280111,0.11815881,,minecraft:stained_hardened_clay
1029,2026-08-04T18:32:41.573Z,-1.9781036,-0.015366226,9.136917,1.4993747,1,0,0,0,0.99573225,0.00063693104,0.0014526912,0.12882026,,minecraft:stained_hardened_clay
1030,2026-08-04T18:32:41.624Z,0.37677002,-0.022880781,9.419502,1.599403,1,0,0,0,0.9968352,0.0006293389,0.0014402822,0.15160196,,minecraft:stained_hardened_clay
1031,2026-08-04T18:32:41.674Z,11.1150055,-0.0052449927,-7.7240067,1.2705814,1,0,0,0,0.9969261,0.0006013735,0.0014958946,0.15258439,,minecraft:stained_hardened_clay
1032,2026-08-04T18:32:41.723Z,12.056946,0.013212234,-6.028488,0.8408698,1,0,0,0,0.9961479,0.0005963291,0.001639517,0.1400059,,minecraft:stained_hardened_clay
1033,2026-08-04T18:32:41.774Z,4.144577,-0.020412292,1.6013031,1.320073,1,0,0,1,0.9973984,0.00061212655,0.0016479816,0.16780837,minecraft:stained_hardened_clay,minecraft:stained_hardened_clay
1034,2026-08-04T18:32:41.824Z,2.166481,-0.07033024,4.427162,1.8116193,1,0,0,0,0.998108,0.000563825,0.0014281124,0.19162175,,minecraft:stained_hardened_clay
1035,2026-08-04T18:32:41.873Z,1.1303253,-0.12714906,1.1303253,1.5864049,1,0,0,0,0.99815625,0.00058040034,0.0015792729,0.20369694,,minecraft:stained_hardened_clay
